mythic_level,clear_time_ms,keystone_time_ms,num_chests,score,time_remaining_ms,dungeon_name,player,completed_at
10,1824939,1980999,1,323,156060,Operation: Floodgate,Televisions,2025-08-15T19:31:31.000Z
10,1824939,1980999,1,323,156060,Operation: Floodgate,Budgetgoku,2025-08-15T19:31:31.000Z
10,1824939,1980999,1,323,156060,Operation: Floodgate,Enjiedk,2025-08-15T19:31:31.000Z
10,1824939,1980999,1,323,156060,Operation: Floodgate,Yearnvoker,2025-08-15T19:31:31.000Z
10,2220899,1980999,0,300.5,-239900,Operation: Floodgate,Faerlina,2025-08-15T20:57:40.000Z
10,2220899,1980999,0,300.5,-239900,Operation: Floodgate,Ivadk,2025-08-15T20:57:40.000Z
10,2220899,1980999,0,300.5,-239900,Operation: Floodgate,Ruana,2025-08-15T20:57:40.000Z
10,2220899,1980999,0,300.5,-239900,Operation: Floodgate,Gnamethistle,2025-08-15T20:57:40.000Z
10,2220899,1980999,0,300.5,-239900,Operation: Floodgate,Northadin,2025-08-15T20:57:40.000Z
10,3074672,1800999,0,0,-1273673,Tazavesh: So'leah's Gambit,Kaktycka,2025-08-15T21:17:56.000Z
10,3074672,1800999,0,0,-1273673,Tazavesh: So'leah's Gambit,Magicwingers,2025-08-15T21:17:56.000Z
10,3074672,1800999,0,0,-1273673,Tazavesh: So'leah's Gambit,Televisions,2025-08-15T21:17:56.000Z
10,3074672,1800999,0,0,-1273673,Tazavesh: So'leah's Gambit,Ensyxo,2025-08-15T21:17:56.000Z
10,3074672,1800999,0,0,-1273673,Tazavesh: So'leah's Gambit,Yearnvoker,2025-08-15T21:17:56.000Z
9,1909208,1920999,1,290.2,11791,Halls of Atonement,Faerlina,2025-08-15T21:45:12.000Z
9,1909208,1920999,1,290.2,11791,Halls of Atonement,Ivadk,2025-08-15T21:45:12.000Z
9,1909208,1920999,1,290.2,11791,Halls of Atonement,Ruana,2025-08-15T21:45:12.000Z
9,1909208,1920999,1,290.2,11791,Halls of Atonement,Gnamethistle,2025-08-15T21:45:12.000Z
9,1909208,1920999,1,290.2,11791,Halls of Atonement,Northadin,2025-08-15T21:45:12.000Z
9,1513378,1860999,1,297,347621,The Dawnbreaker,Faerlina,2025-08-15T22:22:53.000Z
9,1513378,1860999,1,297,347621,The Dawnbreaker,Ivadk,2025-08-15T22:22:53.000Z
9,1513378,1860999,1,297,347621,The Dawnbreaker,Ruana,2025-08-15T22:22:53.000Z
9,1513378,1860999,1,297,347621,The Dawnbreaker,Gnamethistle,2025-08-15T22:22:53.000Z
9,1513378,1860999,1,297,347621,The Dawnbreaker,Northadin,2025-08-15T22:22:53.000Z
4,1361162,2100999,2,213.2,739837,Tazavesh: Streets of Wonder,Faerlina,2025-08-15T22:52:07.000Z
4,1361162,2100999,2,213.2,739837,Tazavesh: Streets of Wonder,Ivadk,2025-08-15T22:52:07.000Z
4,1361162,2100999,2,213.2,739837,Tazavesh: Streets of Wonder,Ruana,2025-08-15T22:52:07.000Z
4,1361162,2100999,2,213.2,739837,Tazavesh: Streets of Wonder,Gnamethistle,2025-08-15T22:52:07.000Z
4,1361162,2100999,2,213.2,739837,Tazavesh: Streets of Wonder,Northadin,2025-08-15T22:52:07.000Z
9,1636556,1860999,1,294.5,224443,Eco-Dome Al'dani,Faerlina,2025-08-15T23:49:07.000Z
9,1636556,1860999,1,294.5,224443,Eco-Dome Al'dani,Ivadk,2025-08-15T23:49:07.000Z
9,1636556,1860999,1,294.5,224443,Eco-Dome Al'dani,Arkrawr,2025-08-15T23:49:07.000Z
9,1636556,1860999,1,294.5,224443,Eco-Dome Al'dani,Gnamethistle,2025-08-15T23:49:07.000Z
9,1636556,1860999,1,294.5,224443,Eco-Dome Al'dani,Northion,2025-08-15T23:49:07.000Z
4,1227394,1800999,2,211.9,573605,"Ara-Kara, City of Echoes",Macheteclaw,2025-08-16T00:25:14.000Z
4,1227394,1800999,2,211.9,573605,"Ara-Kara, City of Echoes",Dejauwu,2025-08-16T00:25:14.000Z
4,1227394,1800999,2,211.9,573605,"Ara-Kara, City of Echoes",Nevayrah,2025-08-16T00:25:14.000Z
4,1227394,1800999,2,211.9,573605,"Ara-Kara, City of Echoes",Heartakina,2025-08-16T00:25:14.000Z
4,1227394,1800999,2,211.9,573605,"Ara-Kara, City of Echoes",Lucifearo,2025-08-16T00:25:14.000Z
9,1498089,1950999,2,298.7,452910,Priory of the Sacred Flame,Ruana,2025-08-16T11:23:54.000Z
9,1498089,1950999,2,298.7,452910,Priory of the Sacred Flame,Ooxmon,2025-08-16T11:23:54.000Z
9,1498089,1950999,2,298.7,452910,Priory of the Sacred Flame,Gnamethistle,2025-08-16T11:23:54.000Z
9,1498089,1950999,2,298.7,452910,Priory of the Sacred Flame,Feuk,2025-08-16T11:23:54.000Z
9,1498089,1950999,2,298.7,452910,Priory of the Sacred Flame,Каральо,2025-08-16T11:23:54.000Z
9,1422188,1950999,2,300.2,528811,Priory of the Sacred Flame,Афтамабиль,2025-08-16T12:51:38.000Z
9,1422188,1950999,2,300.2,528811,Priory of the Sacred Flame,Jumzo,2025-08-16T12:51:38.000Z
9,1422188,1950999,2,300.2,528811,Priory of the Sacred Flame,Faerlina,2025-08-16T12:51:38.000Z
9,1422188,1950999,2,300.2,528811,Priory of the Sacred Flame,Ruana,2025-08-16T12:51:38.000Z
9,1422188,1950999,2,300.2,528811,Priory of the Sacred Flame,Gnamethistle,2025-08-16T12:51:38.000Z
10,1861097,1800999,0,303.7,-60098,"Ara-Kara, City of Echoes",Афтамабиль,2025-08-16T13:26:31.000Z
10,1861097,1800999,0,303.7,-60098,"Ara-Kara, City of Echoes",Jumzo,2025-08-16T13:26:31.000Z
10,1861097,1800999,0,303.7,-60098,"Ara-Kara, City of Echoes",Faerlina,2025-08-16T13:26:31.000Z
10,1861097,1800999,0,303.7,-60098,"Ara-Kara, City of Echoes",Ruana,2025-08-16T13:26:31.000Z
10,1861097,1800999,0,303.7,-60098,"Ara-Kara, City of Echoes",Gnamethistle,2025-08-16T13:26:31.000Z
10,1690246,1800999,1,322.3,110753,"Ara-Kara, City of Echoes",Jumzo,2025-08-16T14:21:51.000Z
10,1690246,1800999,1,322.3,110753,"Ara-Kara, City of Echoes",Faerlina,2025-08-16T14:21:51.000Z
10,1690246,1800999,1,322.3,110753,"Ara-Kara, City of Echoes",Disarmed,2025-08-16T14:21:51.000Z
10,1690246,1800999,1,322.3,110753,"Ara-Kara, City of Echoes",Ruana,2025-08-16T14:21:51.000Z
10,1690246,1800999,1,322.3,110753,"Ara-Kara, City of Echoes",Gnamethistle,2025-08-16T14:21:51.000Z
10,2492955,2100999,0,298,-391956,Tazavesh: Streets of Wonder,Jumzo,2025-08-16T15:10:26.000Z
10,2492955,2100999,0,298,-391956,Tazavesh: Streets of Wonder,Faerlina,2025-08-16T15:10:26.000Z
10,2492955,2100999,0,298,-391956,Tazavesh: Streets of Wonder,Disarmed,2025-08-16T15:10:26.000Z
10,2492955,2100999,0,298,-391956,Tazavesh: Streets of Wonder,Ruana,2025-08-16T15:10:26.000Z
10,2492955,2100999,0,298,-391956,Tazavesh: Streets of Wonder,Gnamethistle,2025-08-16T15:10:26.000Z
6,1293606,1860999,2,241.4,567393,Eco-Dome Al'dani,Cÿn,2025-08-16T15:42:15.000Z
6,1293606,1860999,2,241.4,567393,Eco-Dome Al'dani,Shälÿ,2025-08-16T15:42:15.000Z
6,1293606,1860999,2,241.4,567393,Eco-Dome Al'dani,Lullusciene,2025-08-16T15:42:15.000Z
6,1293606,1860999,2,241.4,567393,Eco-Dome Al'dani,Ròbb,2025-08-16T15:42:15.000Z
6,1293606,1860999,2,241.4,567393,Eco-Dome Al'dani,Yearnvoker,2025-08-16T15:42:15.000Z
10,1988866,1980999,0,304.9,-7867,Operation: Floodgate,Jumzo,2025-08-16T15:54:06.000Z
10,1988866,1980999,0,304.9,-7867,Operation: Floodgate,Faerlina,2025-08-16T15:54:06.000Z
10,1988866,1980999,0,304.9,-7867,Operation: Floodgate,Disarmed,2025-08-16T15:54:06.000Z
10,1988866,1980999,0,304.9,-7867,Operation: Floodgate,Ruana,2025-08-16T15:54:06.000Z
10,1988866,1980999,0,304.9,-7867,Operation: Floodgate,Gnamethistle,2025-08-16T15:54:06.000Z
6,986462,1860999,3,245,874537,Eco-Dome Al'dani,Zirnis,2025-08-16T16:04:35.000Z
6,986462,1860999,3,245,874537,Eco-Dome Al'dani,Slid,2025-08-16T16:04:35.000Z
6,986462,1860999,3,245,874537,Eco-Dome Al'dani,Dwagn,2025-08-16T16:04:35.000Z
6,986462,1860999,3,245,874537,Eco-Dome Al'dani,Gammelmælk,2025-08-16T16:04:35.000Z
6,986462,1860999,3,245,874537,Eco-Dome Al'dani,Yearnvoker,2025-08-16T16:04:35.000Z
6,1574309,2100999,2,239.4,526690,Tazavesh: Streets of Wonder,Pøcket,2025-08-16T16:41:42.000Z
6,1574309,2100999,2,239.4,526690,Tazavesh: Streets of Wonder,Phlavius,2025-08-16T16:41:42.000Z
6,1574309,2100999,2,239.4,526690,Tazavesh: Streets of Wonder,Strambardo,2025-08-16T16:41:42.000Z
6,1574309,2100999,2,239.4,526690,Tazavesh: Streets of Wonder,Sevar,2025-08-16T16:41:42.000Z
6,1574309,2100999,2,239.4,526690,Tazavesh: Streets of Wonder,Yearnvoker,2025-08-16T16:41:42.000Z
9,1546471,1920999,1,297.3,374528,Halls of Atonement,Faerlina,2025-08-16T16:58:30.000Z
9,1546471,1920999,1,297.3,374528,Halls of Atonement,Disarmed,2025-08-16T16:58:30.000Z
9,1546471,1920999,1,297.3,374528,Halls of Atonement,Ivadk,2025-08-16T16:58:30.000Z
9,1546471,1920999,1,297.3,374528,Halls of Atonement,Arkrawr,2025-08-16T16:58:30.000Z
9,1546471,1920999,1,297.3,374528,Halls of Atonement,Gnamethistle,2025-08-16T16:58:30.000Z
10,2013353,2100999,1,321.6,87646,Tazavesh: Streets of Wonder,Faerlina,2025-08-16T17:49:20.000Z
10,2013353,2100999,1,321.6,87646,Tazavesh: Streets of Wonder,Ivadk,2025-08-16T17:49:20.000Z
10,2013353,2100999,1,321.6,87646,Tazavesh: Streets of Wonder,Ruana,2025-08-16T17:49:20.000Z
10,2013353,2100999,1,321.6,87646,Tazavesh: Streets of Wonder,Arkrawr,2025-08-16T17:49:20.000Z
10,2013353,2100999,1,321.6,87646,Tazavesh: Streets of Wonder,Gnamethistle,2025-08-16T17:49:20.000Z
7,1308975,1920999,2,271.9,612024,Halls of Atonement,Skirlink,2025-08-16T20:14:45.000Z
7,1308975,1920999,2,271.9,612024,Halls of Atonement,Ivadk,2025-08-16T20:14:45.000Z
7,1308975,1920999,2,271.9,612024,Halls of Atonement,Dejauwu,2025-08-16T20:14:45.000Z
7,1308975,1920999,2,271.9,612024,Halls of Atonement,Quintillá,2025-08-16T20:14:45.000Z
7,1308975,1920999,2,271.9,612024,Halls of Atonement,Miaomiao,2025-08-16T20:14:45.000Z
11,2212476,1980999,0,315.6,-231477,Operation: Floodgate,Faerlina,2025-08-16T21:42:07.000Z
11,2212476,1980999,0,315.6,-231477,Operation: Floodgate,Ivadk,2025-08-16T21:42:07.000Z
11,2212476,1980999,0,315.6,-231477,Operation: Floodgate,Gnamethistle,2025-08-16T21:42:07.000Z
11,2212476,1980999,0,315.6,-231477,Operation: Floodgate,Quintillá,2025-08-16T21:42:07.000Z
11,2212476,1980999,0,315.6,-231477,Operation: Floodgate,Northion,2025-08-16T21:42:07.000Z
10,2007454,1980999,0,304.5,-26455,Operation: Floodgate,Faerlina,2025-08-17T00:10:09.000Z
10,2007454,1980999,0,304.5,-26455,Operation: Floodgate,Ivadk,2025-08-17T00:10:09.000Z
10,2007454,1980999,0,304.5,-26455,Operation: Floodgate,Arkrawr,2025-08-17T00:10:09.000Z
10,2007454,1980999,0,304.5,-26455,Operation: Floodgate,Gnamethistle,2025-08-17T00:10:09.000Z
10,2007454,1980999,0,304.5,-26455,Operation: Floodgate,Quintillá,2025-08-17T00:10:09.000Z
8,1665611,1800999,1,277.8,135388,"Ara-Kara, City of Echoes",Рипдоуз,2025-08-18T02:40:09.000Z
8,1665611,1800999,1,277.8,135388,"Ara-Kara, City of Echoes",Faerlina,2025-08-18T02:40:09.000Z
8,1665611,1800999,1,277.8,135388,"Ara-Kara, City of Echoes",Muskotten,2025-08-18T02:40:09.000Z
8,1665611,1800999,1,277.8,135388,"Ara-Kara, City of Echoes",Kaxxy,2025-08-18T02:40:09.000Z
8,1665611,1800999,1,277.8,135388,"Ara-Kara, City of Echoes",Quicty,2025-08-18T02:40:09.000Z
10,1892973,2100999,1,323.7,208026,Tazavesh: Streets of Wonder,Ivadk,2025-08-18T23:35:17.000Z
10,1892973,2100999,1,323.7,208026,Tazavesh: Streets of Wonder,Dejauwu,2025-08-18T23:35:17.000Z
10,1892973,2100999,1,323.7,208026,Tazavesh: Streets of Wonder,Miaomiao,2025-08-18T23:35:17.000Z
10,1892973,2100999,1,323.7,208026,Tazavesh: Streets of Wonder,Nevayrah,2025-08-18T23:35:17.000Z
10,1892973,2100999,1,323.7,208026,Tazavesh: Streets of Wonder,Northadin,2025-08-18T23:35:17.000Z
7,1335748,1860999,2,270.6,525251,The Dawnbreaker,Mabon,2025-08-20T09:24:55.000Z
7,1335748,1860999,2,270.6,525251,The Dawnbreaker,Potatotems,2025-08-20T09:24:55.000Z
7,1335748,1860999,2,270.6,525251,The Dawnbreaker,Fazndk,2025-08-20T09:24:55.000Z
7,1335748,1860999,2,270.6,525251,The Dawnbreaker,Yearnvoker,2025-08-20T09:24:55.000Z
7,1335748,1860999,2,270.6,525251,The Dawnbreaker,Druffy,2025-08-20T09:24:55.000Z
7,1266838,1860999,2,272,594161,Eco-Dome Al'dani,Szass,2025-08-20T10:16:17.000Z
7,1266838,1860999,2,272,594161,Eco-Dome Al'dani,Kikishaolïn,2025-08-20T10:16:17.000Z
7,1266838,1860999,2,272,594161,Eco-Dome Al'dani,Shêex,2025-08-20T10:16:17.000Z
7,1266838,1860999,2,272,594161,Eco-Dome Al'dani,Kamissol,2025-08-20T10:16:17.000Z
7,1266838,1860999,2,272,594161,Eco-Dome Al'dani,Yearnvoker,2025-08-20T10:16:17.000Z
7,1520660,1860999,1,266.9,340339,The Dawnbreaker,Pawtergeist,2025-08-20T13:42:54.000Z
7,1520660,1860999,1,266.9,340339,The Dawnbreaker,Volxarith-234716147,2025-08-20T13:42:54.000Z
7,1520660,1860999,1,266.9,340339,The Dawnbreaker,Bryaxis,2025-08-20T13:42:54.000Z
7,1520660,1860999,1,266.9,340339,The Dawnbreaker,Yearnvoker,2025-08-20T13:42:54.000Z
7,1520660,1860999,1,266.9,340339,The Dawnbreaker,Boltastick,2025-08-20T13:42:54.000Z
7,1621719,1860999,1,264.8,239280,The Dawnbreaker,Theurho,2025-08-20T14:20:00.000Z
7,1621719,1860999,1,264.8,239280,The Dawnbreaker,Tialetty,2025-08-20T14:20:00.000Z
7,1621719,1860999,1,264.8,239280,The Dawnbreaker,Kickiechan,2025-08-20T14:20:00.000Z
7,1621719,1860999,1,264.8,239280,The Dawnbreaker,Yearnvoker,2025-08-20T14:20:00.000Z
7,1621719,1860999,1,264.8,239280,The Dawnbreaker,Pantzer,2025-08-20T14:20:00.000Z
8,1361013,1860999,2,285.1,499986,The Dawnbreaker,Кунфуиист,2025-08-20T15:17:07.000Z
8,1361013,1860999,2,285.1,499986,The Dawnbreaker,Энссик,2025-08-20T15:17:07.000Z
8,1361013,1860999,2,285.1,499986,The Dawnbreaker,Кеканатор,2025-08-20T15:17:07.000Z
8,1361013,1860999,2,285.1,499986,The Dawnbreaker,Trenbolonne,2025-08-20T15:17:07.000Z
8,1361013,1860999,2,285.1,499986,The Dawnbreaker,Yearnvoker,2025-08-20T15:17:07.000Z
10,1819799,1920999,1,322,101200,Halls of Atonement,Faerlina,2025-08-20T20:23:57.000Z
10,1819799,1920999,1,322,101200,Halls of Atonement,Chamian,2025-08-20T20:23:57.000Z
10,1819799,1920999,1,322,101200,Halls of Atonement,Ivadk,2025-08-20T20:23:57.000Z
10,1819799,1920999,1,322,101200,Halls of Atonement,Nevayrah,2025-08-20T20:23:57.000Z
10,1819799,1920999,1,322,101200,Halls of Atonement,Gnamethistle,2025-08-20T20:23:57.000Z
10,1752522,1980999,1,324.3,228477,Operation: Floodgate,Northadin,2025-08-20T21:49:27.000Z
10,1752522,1980999,1,324.3,228477,Operation: Floodgate,Faerlina,2025-08-20T21:49:27.000Z
10,1752522,1980999,1,324.3,228477,Operation: Floodgate,Ivadk,2025-08-20T21:49:27.000Z
10,1752522,1980999,1,324.3,228477,Operation: Floodgate,Gnamethistle,2025-08-20T21:49:27.000Z
10,1752522,1980999,1,324.3,228477,Operation: Floodgate,Chamian,2025-08-20T21:49:27.000Z
8,1596159,1860999,1,280.3,264840,The Dawnbreaker,Nutellica,2025-08-20T21:59:12.000Z
8,1596159,1860999,1,280.3,264840,The Dawnbreaker,Zuleia,2025-08-20T21:59:12.000Z
8,1596159,1860999,1,280.3,264840,The Dawnbreaker,Asylvan,2025-08-20T21:59:12.000Z
8,1596159,1860999,1,280.3,264840,The Dawnbreaker,Yearnvoker,2025-08-20T21:59:12.000Z
8,1596159,1860999,1,280.3,264840,The Dawnbreaker,Tasen,2025-08-20T21:59:12.000Z
6,1126515,1860999,2,244.8,734484,The Dawnbreaker,Igneon,2025-08-21T12:29:19.000Z
6,1126515,1860999,2,244.8,734484,The Dawnbreaker,Хантеди,2025-08-21T12:29:19.000Z
6,1126515,1860999,2,244.8,734484,The Dawnbreaker,Yearnvoker,2025-08-21T12:29:19.000Z
6,1126515,1860999,2,244.8,734484,The Dawnbreaker,Hakunashamy,2025-08-21T12:29:19.000Z
6,1126515,1860999,2,244.8,734484,The Dawnbreaker,Sturmbräu,2025-08-21T12:29:19.000Z
9,1434035,1860999,2,298.6,426964,The Dawnbreaker,Faerlina,2025-08-21T12:38:09.000Z
9,1434035,1860999,2,298.6,426964,The Dawnbreaker,Ruana,2025-08-21T12:38:09.000Z
9,1434035,1860999,2,298.6,426964,The Dawnbreaker,Potato,2025-08-21T12:38:09.000Z
9,1434035,1860999,2,298.6,426964,The Dawnbreaker,Zhins,2025-08-21T12:38:09.000Z
9,1434035,1860999,2,298.6,426964,The Dawnbreaker,Xydemon,2025-08-21T12:38:09.000Z
8,1484301,1860999,2,282.6,376698,The Dawnbreaker,Leyñtwö,2025-08-21T12:59:21.000Z
8,1484301,1860999,2,282.6,376698,The Dawnbreaker,Gemlannhal,2025-08-21T12:59:21.000Z
8,1484301,1860999,2,282.6,376698,The Dawnbreaker,Odvà,2025-08-21T12:59:21.000Z
8,1484301,1860999,2,282.6,376698,The Dawnbreaker,Yearnvoker,2025-08-21T12:59:21.000Z
8,1484301,1860999,2,282.6,376698,The Dawnbreaker,Ecbert,2025-08-21T12:59:21.000Z
10,2598407,1980999,0,293.3,-617408,Operation: Floodgate,Ruana,2025-08-21T13:30:52.000Z
10,2598407,1980999,0,293.3,-617408,Operation: Floodgate,Potato,2025-08-21T13:30:52.000Z
10,2598407,1980999,0,293.3,-617408,Operation: Floodgate,Dejauwu,2025-08-21T13:30:52.000Z
10,2598407,1980999,0,293.3,-617408,Operation: Floodgate,Zhins,2025-08-21T13:30:52.000Z
10,2598407,1980999,0,293.3,-617408,Operation: Floodgate,Xydemon,2025-08-21T13:30:52.000Z
6,1458025,1860999,2,238.1,402974,The Dawnbreaker,Firehunter,2025-08-21T16:53:27.000Z
6,1458025,1860999,2,238.1,402974,The Dawnbreaker,Cyonaide,2025-08-21T16:53:27.000Z
6,1458025,1860999,2,238.1,402974,The Dawnbreaker,Srypîo,2025-08-21T16:53:27.000Z
6,1458025,1860999,2,238.1,402974,The Dawnbreaker,Gogcsipala,2025-08-21T16:53:27.000Z
6,1458025,1860999,2,238.1,402974,The Dawnbreaker,Yearnvoker,2025-08-21T16:53:27.000Z
7,1728270,1860999,1,262.7,132729,The Dawnbreaker,Qetsiyâh,2025-08-21T17:27:24.000Z
7,1728270,1860999,1,262.7,132729,The Dawnbreaker,Zerina,2025-08-21T17:27:24.000Z
7,1728270,1860999,1,262.7,132729,The Dawnbreaker,Starveil,2025-08-21T17:27:24.000Z
7,1728270,1860999,1,262.7,132729,The Dawnbreaker,Yearnvoker,2025-08-21T17:27:24.000Z
7,1728270,1860999,1,262.7,132729,The Dawnbreaker,Foustral,2025-08-21T17:27:24.000Z
10,1592137,1920999,1,326.4,328862,Halls of Atonement,Aurica,2025-08-21T23:05:13.000Z
10,1592137,1920999,1,326.4,328862,Halls of Atonement,Faerlina,2025-08-21T23:05:13.000Z
10,1592137,1920999,1,326.4,328862,Halls of Atonement,Damson,2025-08-21T23:05:13.000Z
10,1592137,1920999,1,326.4,328862,Halls of Atonement,Arkrawr,2025-08-21T23:05:13.000Z
10,1592137,1920999,1,326.4,328862,Halls of Atonement,Gnamethistle,2025-08-21T23:05:13.000Z
11,2106081,1800999,0,313.6,-305082,"Ara-Kara, City of Echoes",Faerlina,2025-08-21T23:48:55.000Z
11,2106081,1800999,0,313.6,-305082,"Ara-Kara, City of Echoes",Damson,2025-08-21T23:48:55.000Z
11,2106081,1800999,0,313.6,-305082,"Ara-Kara, City of Echoes",Ivadk,2025-08-21T23:48:55.000Z
11,2106081,1800999,0,313.6,-305082,"Ara-Kara, City of Echoes",Arkrawr,2025-08-21T23:48:55.000Z
11,2106081,1800999,0,313.6,-305082,"Ara-Kara, City of Echoes",Gnamethistle,2025-08-21T23:48:55.000Z
9,1266666,1860999,2,302,594333,Eco-Dome Al'dani,Ivadk,2025-08-22T14:55:48.000Z
9,1266666,1860999,2,302,594333,Eco-Dome Al'dani,Macheteclaw,2025-08-22T14:55:48.000Z
9,1266666,1860999,2,302,594333,Eco-Dome Al'dani,Asibia,2025-08-22T14:55:48.000Z
9,1266666,1860999,2,302,594333,Eco-Dome Al'dani,Drexarius,2025-08-22T14:55:48.000Z
9,1266666,1860999,2,302,594333,Eco-Dome Al'dani,Zhins,2025-08-22T14:55:48.000Z
10,2810986,1800999,0,0,-1009987,Tazavesh: So'leah's Gambit,Blugh,2025-08-22T20:02:28.000Z
10,2810986,1800999,0,0,-1009987,Tazavesh: So'leah's Gambit,Ruana,2025-08-22T20:02:28.000Z
10,2810986,1800999,0,0,-1009987,Tazavesh: So'leah's Gambit,Deathchete,2025-08-22T20:02:28.000Z
10,2810986,1800999,0,0,-1009987,Tazavesh: So'leah's Gambit,Miaomiao,2025-08-22T20:02:28.000Z
10,2810986,1800999,0,0,-1009987,Tazavesh: So'leah's Gambit,Northical,2025-08-22T20:02:28.000Z
10,1395657,1860999,2,329.4,465342,Eco-Dome Al'dani,Faerlina,2025-08-22T20:44:06.000Z
10,1395657,1860999,2,329.4,465342,Eco-Dome Al'dani,Ivadk,2025-08-22T20:44:06.000Z
10,1395657,1860999,2,329.4,465342,Eco-Dome Al'dani,Ruana,2025-08-22T20:44:06.000Z
10,1395657,1860999,2,329.4,465342,Eco-Dome Al'dani,Gnamethistle,2025-08-22T20:44:06.000Z
10,1395657,1860999,2,329.4,465342,Eco-Dome Al'dani,Northadin,2025-08-22T20:44:06.000Z
10,1571548,1800999,1,324.8,229451,Tazavesh: So'leah's Gambit,Faerlina,2025-08-22T21:19:43.000Z
10,1571548,1800999,1,324.8,229451,Tazavesh: So'leah's Gambit,Ivadk,2025-08-22T21:19:43.000Z
10,1571548,1800999,1,324.8,229451,Tazavesh: So'leah's Gambit,Ruana,2025-08-22T21:19:43.000Z
10,1571548,1800999,1,324.8,229451,Tazavesh: So'leah's Gambit,Gnamethistle,2025-08-22T21:19:43.000Z
10,1571548,1800999,1,324.8,229451,Tazavesh: So'leah's Gambit,Northadin,2025-08-22T21:19:43.000Z
11,1817204,1950999,1,337.6,133795,Priory of the Sacred Flame,Faerlina,2025-08-22T22:02:15.000Z
11,1817204,1950999,1,337.6,133795,Priory of the Sacred Flame,Ivadk,2025-08-22T22:02:15.000Z
11,1817204,1950999,1,337.6,133795,Priory of the Sacred Flame,Arkrawr,2025-08-22T22:02:15.000Z
11,1817204,1950999,1,337.6,133795,Priory of the Sacred Flame,Gnamethistle,2025-08-22T22:02:15.000Z
11,1817204,1950999,1,337.6,133795,Priory of the Sacred Flame,Northadin,2025-08-22T22:02:15.000Z
10,1380621,1800999,2,328.8,420378,Tazavesh: So'leah's Gambit,Ivadk,2025-08-22T22:45:49.000Z
10,1380621,1800999,2,328.8,420378,Tazavesh: So'leah's Gambit,Arkrawr,2025-08-22T22:45:49.000Z
10,1380621,1800999,2,328.8,420378,Tazavesh: So'leah's Gambit,Dejauwu,2025-08-22T22:45:49.000Z
10,1380621,1800999,2,328.8,420378,Tazavesh: So'leah's Gambit,Miaomiao,2025-08-22T22:45:49.000Z
10,1380621,1800999,2,328.8,420378,Tazavesh: So'leah's Gambit,Northadin,2025-08-22T22:45:49.000Z
7,1692475,1860999,1,263.4,168524,The Dawnbreaker,Mournblood,2025-08-23T10:52:56.000Z
7,1692475,1860999,1,263.4,168524,The Dawnbreaker,Miaomiao,2025-08-23T10:52:56.000Z
7,1692475,1860999,1,263.4,168524,The Dawnbreaker,Asibia,2025-08-23T10:52:56.000Z
7,1692475,1860999,1,263.4,168524,The Dawnbreaker,Ruana,2025-08-23T10:52:56.000Z
7,1692475,1860999,1,263.4,168524,The Dawnbreaker,Ferean,2025-08-23T10:52:56.000Z
6,1161571,1860999,2,244.1,699428,The Dawnbreaker,Maebelle,2025-08-23T11:05:50.000Z
6,1161571,1860999,2,244.1,699428,The Dawnbreaker,Orenishiis,2025-08-23T11:05:50.000Z
6,1161571,1860999,2,244.1,699428,The Dawnbreaker,Reinheart,2025-08-23T11:05:50.000Z
6,1161571,1860999,2,244.1,699428,The Dawnbreaker,Selterus,2025-08-23T11:05:50.000Z
6,1161571,1860999,2,244.1,699428,The Dawnbreaker,Yearnvoker,2025-08-23T11:05:50.000Z
7,1338130,1980999,2,272.2,642869,Operation: Floodgate,Asibia,2025-08-23T11:21:46.000Z
7,1338130,1980999,2,272.2,642869,Operation: Floodgate,Ferean,2025-08-23T11:21:46.000Z
7,1338130,1980999,2,272.2,642869,Operation: Floodgate,Miaomiao,2025-08-23T11:21:46.000Z
7,1338130,1980999,2,272.2,642869,Operation: Floodgate,Kazreck,2025-08-23T11:21:46.000Z
7,1338130,1980999,2,272.2,642869,Operation: Floodgate,Ruana,2025-08-23T11:21:46.000Z
6,1611552,1860999,1,235,249447,The Dawnbreaker,Hàshiràmà,2025-08-23T11:37:25.000Z
6,1611552,1860999,1,235,249447,The Dawnbreaker,Arcaniara,2025-08-23T11:37:25.000Z
6,1611552,1860999,1,235,249447,The Dawnbreaker,Wrongway,2025-08-23T11:37:25.000Z
6,1611552,1860999,1,235,249447,The Dawnbreaker,Âddan,2025-08-23T11:37:25.000Z
6,1611552,1860999,1,235,249447,The Dawnbreaker,Yearnvoker,2025-08-23T11:37:25.000Z
7,1956932,1860999,0,243.1,-95933,The Dawnbreaker,Twísted,2025-08-23T12:12:40.000Z
7,1956932,1860999,0,243.1,-95933,The Dawnbreaker,Айрэт,2025-08-23T12:12:40.000Z
7,1956932,1860999,0,243.1,-95933,The Dawnbreaker,Ренлии,2025-08-23T12:12:40.000Z
7,1956932,1860999,0,243.1,-95933,The Dawnbreaker,Antics,2025-08-23T12:12:40.000Z
7,1956932,1860999,0,243.1,-95933,The Dawnbreaker,Yearnvoker,2025-08-23T12:12:40.000Z
9,1520229,1980999,2,298.7,460770,Operation: Floodgate,Ruana,2025-08-23T12:59:02.000Z
9,1520229,1980999,2,298.7,460770,Operation: Floodgate,Drexarius,2025-08-23T12:59:02.000Z
